Component,Origin,License
core,"github.com/mesos/mesos-go/api/v0/messenger/testmessage",Apache-2.0
core,"github.com/mesos/mesos-go/api/v0/scheduler",Apache-2.0
core,"github.com/mesos/mesos-go/api/v0/scheduler/mock",Apache-2.0
core,"github.com/mesos/mesos-go/api/v0/testutil",Apache-2.0
core,"github.com/mesos/mesos-go/api/v0/upid",Apache-2.0
core,"github.com/mesos/mesos-go/api/v1/cmd",Apache-2.0
core,"github.com/mesos/mesos-go/api/v1/cmd/example-scheduler/app",Apache-2.0
core,"github.com/mesos/mesos-go/api/v1/cmd/example-scheduler/app/metrics",Apache-2.0
core,"github.com/mesos/mesos-go/api/v1/lib",Apache-2.0
core,"github.com/mesos/mesos-go/api/v1/lib/agent",Apache-2.0
core,"github.com/mesos/mesos-go/api/v1/lib/agent/calls",Apache-2.0
core,"github.com/mesos/mesos-go/api/v1/lib/allocator",Apache-2.0
core,"github.com/mesos/mesos-go/api/v1/lib/backoff",Apache-2.0
core,"github.com/mesos/mesos-go/api/v1/lib/client",Apache-2.0
core,"github.com/mesos/mesos-go/api/v1/lib/debug",Apache-2.0
core,"github.com/mesos/mesos-go/api/v1/lib/encoding",Apache-2.0
core,"github.com/mesos/mesos-go/api/v1/lib/encoding/codecs",Apache-2.0
core,"github.com/mesos/mesos-go/api/v1/lib/encoding/framing",Apache-2.0
core,"github.com/mesos/mesos-go/api/v1/lib/encoding/json",Apache-2.0
core,"github.com/mesos/mesos-go/api/v1/lib/encoding/proto",Apache-2.0
core,"github.com/mesos/mesos-go/api/v1/lib/executor",Apache-2.0
core,"github.com/mesos/mesos-go/api/v1/lib/executor/calls",Apache-2.0
core,"github.com/mesos/mesos-go/api/v1/lib/executor/config",Apache-2.0
core,"github.com/mesos/mesos-go/api/v1/lib/executor/events",Apache-2.0
core,"github.com/mesos/mesos-go/api/v1/lib/extras/latch",Apache-2.0
core,"github.com/mesos/mesos-go/api/v1/lib/extras/metrics",Apache-2.0
core,"github.com/mesos/mesos-go/api/v1/lib/extras/scheduler/callrules",Apache-2.0
core,"github.com/mesos/mesos-go/api/v1/lib/extras/scheduler/controller",Apache-2.0
core,"github.com/mesos/mesos-go/api/v1/lib/extras/scheduler/eventrules",Apache-2.0
core,"github.com/mesos/mesos-go/api/v1/lib/extras/scheduler/offers",Apache-2.0
core,"github.com/mesos/mesos-go/api/v1/lib/extras/store",Apache-2.0
core,"github.com/mesos/mesos-go/api/v1/lib/httpcli",Apache-2.0
core,"github.com/mesos/mesos-go/api/v1/lib/httpcli/apierrors",Apache-2.0
core,"github.com/mesos/mesos-go/api/v1/lib/httpcli/httpagent",Apache-2.0
core,"github.com/mesos/mesos-go/api/v1/lib/httpcli/httpexec",Apache-2.0
core,"github.com/mesos/mesos-go/api/v1/lib/httpcli/httpmaster",Apache-2.0
core,"github.com/mesos/mesos-go/api/v1/lib/httpcli/httpsched",Apache-2.0
core,"github.com/mesos/mesos-go/api/v1/lib/maintenance",Apache-2.0
core,"github.com/mesos/mesos-go/api/v1/lib/master",Apache-2.0
core,"github.com/mesos/mesos-go/api/v1/lib/master/calls",Apache-2.0
core,"github.com/mesos/mesos-go/api/v1/lib/quota",Apache-2.0
core,"github.com/mesos/mesos-go/api/v1/lib/recordio",Apache-2.0
core,"github.com/mesos/mesos-go/api/v1/lib/resourcefilters",Apache-2.0
core,"github.com/mesos/mesos-go/api/v1/lib/resources",Apache-2.0
core,"github.com/mesos/mesos-go/api/v1/lib/resourcetest",Apache-2.0
core,"github.com/mesos/mesos-go/api/v1/lib/roles",Apache-2.0
core,"github.com/mesos/mesos-go/api/v1/lib/scheduler",Apache-2.0
core,"github.com/mesos/mesos-go/api/v1/lib/scheduler/calls",Apache-2.0
core,"github.com/mesos/mesos-go/api/v1/lib/scheduler/events",Apache-2.0
core,"github.com/mesos/mesos-go/api/v1/lib/scheduler/operations",Apache-2.0
core,"github.com/mesos/mesos-go/api/v1/lib/time",Apache-2.0
core,"github.com/mholt/archiver",MIT
core,"github.com/mholt/archiver/v3",MIT
core,"github.com/mholt/certmagic",Apache-2.0
core,"github.com/miekg/dns",NewBSD
core,"github.com/mikefarah/yaml/v2",Apache-2.0
core,"github.com/mikefarah/yq/v2",MIT
core,"github.com/mikefarah/yq/v3",MIT
core,"github.com/mikefarah/yq/v3/cmd",MIT
core,"github.com/mikefarah/yq/v3/pkg/yqlib",MIT
core,"github.com/mikefarah/yq/v3/test",MIT
core,"github.com/mindprince/gonvml",Apache-2.0
core,"github.com/minio/minio-go/v6",Apache-2.0
core,"github.com/minio/minio-go/v6/pkg/credentials",Apache-2.0
core,"github.com/minio/minio-go/v6/pkg/encrypt",Apache-2.0
core,"github.com/minio/minio-go/v6/pkg/policy",Apache-2.0
core,"github.com/minio/minio-go/v6/pkg/s3signer",Apache-2.0
core,"github.com/minio/minio-go/v6/pkg/s3utils",Apache-2.0
core,"github.com/minio/minio-go/v6/pkg/set",Apache-2.0
core,"github.com/minio/sha256-simd",Apache-2.0
core,"github.com/mistifyio/go-zfs",Apache-2.0
core,"github.com/mitchellh/cli",MPL-2.0
core,"github.com/mitchellh/copystructure",MIT
core,"github.com/mitchellh/go-homedir",MIT
core,"github.com/mitchellh/go-ps",MIT
core,"github.com/mitchellh/go-testing-interface",MIT
core,"github.com/mitchellh/go-wordwrap",MIT
core,"github.com/mitchellh/hashstructure",MIT
core,"github.com/mitchellh/iochan",MIT
core,"github.com/mitchellh/mapstructure",MIT
core,"github.com/mitchellh/reflectwalk",MIT
core,"github.com/moby/sys/mountinfo",Apache-2.0
core,"github.com/modern-go/concurrent",Apache-2.0
core,"github.com/modern-go/reflect2",Apache-2.0
core,"github.com/mohae/deepcopy",MIT
core,"github.com/morikuni/aec",MIT
core,"github.com/mozilla/tls-observatory/certificate",MPL-2.0
core,"github.com/mozilla/tls-observatory/certificate/constraints",MPL-2.0
core,"github.com/mozilla/tls-observatory/config",MPL-2.0
core,"github.com/mozilla/tls-observatory/connection",MPL-2.0
core,"github.com/mozilla/tls-observatory/constants",MPL-2.0
core,"github.com/mozilla/tls-observatory/database",MPL-2.0
core,"github.com/mozilla/tls-observatory/logger",MPL-2.0
core,"github.com/mozilla/tls-observatory/metrics",MPL-2.0
core,"github.com/mozilla/tls-observatory/worker",MPL-2.0
core,"github.com/mozilla/tls-observatory/worker/awsCertlint",MPL-2.0
core,"github.com/mozilla/tls-observatory/worker/caaWorker",MPL-2.0
core,"github.com/mozilla/tls-observatory/worker/crlWorker",MPL-2.0
core,"github.com/mozilla/tls-observatory/worker/evCheckerWorker",MPL-2.0
core,"github.com/mozilla/tls-observatory/worker/mozillaEvaluationWorker",MPL-2.0
core,"github.com/mozilla/tls-observatory/worker/mozillaGradingWorker",MPL-2.0
core,"github.com/mozilla/tls-observatory/worker/ocspStatus",MPL-2.0
core,"github.com/mozilla/tls-observatory/worker/sslLabsClientSupport",MPL-2.0
core,"github.com/mozilla/tls-observatory/worker/symantecDistrust",MPL-2.0
core,"github.com/mozilla/tls-observatory/worker/top1m",MPL-2.0
core,"github.com/mozillazg/go-cos",MIT
core,"github.com/mozillazg/go-httpheader",MIT
core,"github.com/mrunalp/fileutils",Apache-2.0
core,"github.com/munnerz/goautoneg",NewBSD
core,"github.com/mvdan/xurls",NewBSD
core,"github.com/mwitkow/go-conntrack",Apache-2.0
core,"github.com/mwitkow/go-conntrack/connhelpers",Apache-2.0
core,"github.com/mxk/go-flowrate/flowrate",NewBSD
core,"github.com/nakabonne/nestif",FreeBSD
core,"github.com/nakagami/firebirdsql",MIT
core,"github.com/naoina/go-stringutil",MIT
core,"github.com/naoina/toml",MIT
core,"github.com/naoina/toml/ast",MIT
core,"github.com/nats-io/jwt",Apache-2.0
core,"github.com/nats-io/nats-server/v2/conf",Apache-2.0
core,"github.com/nats-io/nats-server/v2/logger",Apache-2.0
core,"github.com/nats-io/nats-server/v2/server",Apache-2.0
core,"github.com/nats-io/nats-server/v2/server/pse",Apache-2.0
core,"github.com/nats-io/nats-server/v2/test",Apache-2.0
core,"github.com/nats-io/nats.go",Apache-2.0
core,"github.com/nats-io/nats.go/bench",Apache-2.0
core,"github.com/nats-io/nats.go/encoders/builtin",Apache-2.0
core,"github.com/nats-io/nats.go/encoders/protobuf",Apache-2.0
core,"github.com/nats-io/nats.go/encoders/protobuf/testdata",Apache-2.0
core,"github.com/nats-io/nats.go/util",Apache-2.0
core,"github.com/nats-io/nkeys",Apache-2.0
core,"github.com/nats-io/nuid",Apache-2.0
core,"github.com/nbutton23/zxcvbn-go/adjacency",MIT
core,"github.com/nbutton23/zxcvbn-go/data",MIT
core,"github.com/nbutton23/zxcvbn-go/entropy",MIT
core,"github.com/nbutton23/zxcvbn-go/frequency",MIT
core,"github.com/nbutton23/zxcvbn-go/match",MIT
core,"github.com/nbutton23/zxcvbn-go/matching",MIT
core,"github.com/nbutton23/zxcvbn-go/scoring",MIT
core,"github.com/nbutton23/zxcvbn-go/utils/math",MIT
core,"github.com/niemeyer/pretty",MIT
core,"github.com/nomad-software/vend",MIT
core,"github.com/nomad-software/vend/cli",MIT
core,"github.com/nomad-software/vend/file",MIT
core,"github.com/nomad-software/vend/output",MIT
core,"github.com/nu7hatch/gouuid",MIT
core,"github.com/nwaples/rardecode",FreeBSD
core,"github.com/oklog/oklog/pkg/cluster",Apache-2.0
core,"github.com/oklog/oklog/pkg/flock",Apache-2.0
core,"github.com/oklog/oklog/pkg/fs",Apache-2.0
core,"github.com/oklog/oklog/pkg/group",Apache-2.0
core,"github.com/oklog/oklog/pkg/ingest",Apache-2.0
core,"github.com/oklog/oklog/pkg/ioext",Apache-2.0
core,"github.com/oklog/oklog/pkg/store",Apache-2.0
core,"github.com/oklog/oklog/pkg/stream",Apache-2.0
core,"github.com/oklog/oklog/pkg/ui",Apache-2.0
core,"github.com/oklog/run",Apache-2.0
core,"github.com/oklog/ulid",Apache-2.0
core,"github.com/olekukonko/tablewriter",MIT
core,"github.com/oliveagle/jsonpath",MIT
core,"github.com/onsi/ginkgo",MIT
core,"github.com/onsi/ginkgo/config",MIT
core,"github.com/onsi/ginkgo/extensions/table",MIT
core,"github.com/onsi/ginkgo/ginkgo",MIT
core,"github.com/onsi/ginkgo/ginkgo/convert",MIT
core,"github.com/onsi/ginkgo/ginkgo/interrupthandler",MIT
core,"github.com/onsi/ginkgo/ginkgo/nodot",MIT
core,"github.com/onsi/ginkgo/ginkgo/testrunner",MIT
core,"github.com/onsi/ginkgo/ginkgo/testsuite",MIT
core,"github.com/onsi/ginkgo/ginkgo/watch",MIT
core,"github.com/onsi/ginkgo/internal/codelocation",MIT
core,"github.com/onsi/ginkgo/internal/containernode",MIT
core,"github.com/onsi/ginkgo/internal/failer",MIT
core,"github.com/onsi/ginkgo/internal/leafnodes",MIT
core,"github.com/onsi/ginkgo/internal/remote",MIT
core,"github.com/onsi/ginkgo/internal/spec",MIT
core,"github.com/onsi/ginkgo/internal/spec_iterator",MIT
core,"github.com/onsi/ginkgo/internal/specrunner",MIT
core,"github.com/onsi/ginkgo/internal/suite",MIT
core,"github.com/onsi/ginkgo/internal/testingtproxy",MIT
core,"github.com/onsi/ginkgo/internal/writer",MIT
core,"github.com/onsi/ginkgo/reporters",MIT
core,"github.com/onsi/ginkgo/reporters/stenographer",MIT
core,"github.com/onsi/ginkgo/reporters/stenographer/support/go-colorable",MIT
core,"github.com/onsi/ginkgo/reporters/stenographer/support/go-isatty",MIT
core,"github.com/onsi/ginkgo/types",MIT
core,"github.com/onsi/gomega",MIT
core,"github.com/onsi/gomega/format",MIT
core,"github.com/onsi/gomega/gbytes",MIT
core,"github.com/onsi/gomega/gexec",MIT
core,"github.com/onsi/gomega/ghttp",MIT
core,"github.com/onsi/gomega/ghttp/protobuf",MIT
core,"github.com/onsi/gomega/gstruct",MIT
core,"github.com/onsi/gomega/gstruct/errors",MIT
core,"github.com/onsi/gomega/internal/assertion",MIT
core,"github.com/onsi/gomega/internal/asyncassertion",MIT
core,"github.com/onsi/gomega/internal/fakematcher",MIT
core,"github.com/onsi/gomega/internal/oraclematcher",MIT
core,"github.com/onsi/gomega/internal/testingtsupport",MIT
core,"github.com/onsi/gomega/matchers",MIT
core,"github.com/onsi/gomega/matchers/support/goraph/bipartitegraph",MIT
core,"github.com/onsi/gomega/matchers/support/goraph/edge",MIT
core,"github.com/onsi/gomega/matchers/support/goraph/node",MIT
core,"github.com/onsi/gomega/matchers/support/goraph/util",MIT
core,"github.com/onsi/gomega/types",MIT
core,"github.com/op/go-logging",NewBSD
core,"github.com/opencontainers/image-spec/identity",Apache-2.0
core,"github.com/opencontainers/image-spec/schema",Apache-2.0
core,"github.com/opencontainers/image-spec/specs-go",Apache-2.0
core,"github.com/opencontainers/image-spec/specs-go/v1",Apache-2.0
core,"github.com/opencontainers/runc/libcontainer",Apache-2.0
core,"github.com/opencontainers/runc/libcontainer/apparmor",Apache-2.0
core,"github.com/opencontainers/runc/libcontainer/cgroups",Apache-2.0
core,"github.com/opencontainers/runc/libcontainer/cgroups/fs",Apache-2.0
core,"github.com/opencontainers/runc/libcontainer/cgroups/systemd",Apache-2.0
core,"github.com/opencontainers/runc/libcontainer/configs",Apache-2.0
core,"github.com/opencontainers/runc/libcontainer/configs/validate",Apache-2.0
core,"github.com/opencontainers/runc/libcontainer/devices",Apache-2.0
core,"github.com/opencontainers/runc/libcontainer/intelrdt",Apache-2.0
core,"github.com/opencontainers/runc/libcontainer/keys",Apache-2.0
core,"github.com/opencontainers/runc/libcontainer/logs",Apache-2.0
core,"github.com/opencontainers/runc/libcontainer/mount",Apache-2.0
core,"github.com/opencontainers/runc/libcontainer/nsenter",Apache-2.0
core,"github.com/opencontainers/runc/libcontainer/seccomp",Apache-2.0
core,"github.com/opencontainers/runc/libcontainer/specconv",Apache-2.0
core,"github.com/opencontainers/runc/libcontainer/stacktrace",Apache-2.0
core,"github.com/opencontainers/runc/libcontainer/system",Apache-2.0
core,"github.com/opencontainers/runc/libcontainer/user",Apache-2.0
core,"github.com/opencontainers/runc/libcontainer/utils",Apache-2.0
core,"github.com/opencontainers/runtime-spec/specs-go",Apache-2.0
core,"github.com/opencontainers/runtime-tools/cgroups",Apache-2.0
core,"github.com/opencontainers/runtime-tools/cmd/runtimetest/mount",Apache-2.0
core,"github.com/opencontainers/runtime-tools/error",Apache-2.0
core,"github.com/opencontainers/runtime-tools/filepath",Apache-2.0
core,"github.com/opencontainers/runtime-tools/generate",Apache-2.0
core,"github.com/opencontainers/runtime-tools/generate/seccomp",Apache-2.0
core,"github.com/opencontainers/runtime-tools/specerror",Apache-2.0
core,"github.com/opencontainers/runtime-tools/validate",Apache-2.0
core,"github.com/opencontainers/runtime-tools/validation/util",Apache-2.0
core,"github.com/opencontainers/selinux/go-selinux",Apache-2.0
core,"github.com/opencontainers/selinux/go-selinux/label",Apache-2.0
core,"github.com/openshift/api/apps",Apache-2.0
core,"github.com/openshift/api/apps/v1",Apache-2.0
core,"github.com/openshift/api/authorization",Apache-2.0
core,"github.com/openshift/api/authorization/v1",Apache-2.0
core,"github.com/openshift/api/build",Apache-2.0
core,"github.com/openshift/api/build/v1",Apache-2.0
core,"github.com/openshift/api/config",Apache-2.0
core,"github.com/openshift/api/config/v1",Apache-2.0
core,"github.com/openshift/api/console/v1",Apache-2.0
core,"github.com/openshift/api/image",Apache-2.0
core,"github.com/openshift/api/image/docker10",Apache-2.0
core,"github.com/openshift/api/image/dockerpre012",Apache-2.0
core,"github.com/openshift/api/image/v1",Apache-2.0
core,"github.com/openshift/api/kubecontrolplane",Apache-2.0
core,"github.com/openshift/api/kubecontrolplane/v1",Apache-2.0
core,"github.com/openshift/api/legacyconfig/v1",Apache-2.0
core,"github.com/openshift/api/network",Apache-2.0
core,"github.com/openshift/api/network/v1",Apache-2.0
core,"github.com/openshift/api/oauth",Apache-2.0
core,"github.com/openshift/api/oauth/v1",Apache-2.0
core,"github.com/openshift/api/openshiftcontrolplane",Apache-2.0
core,"github.com/openshift/api/openshiftcontrolplane/v1",Apache-2.0
core,"github.com/openshift/api/operator",Apache-2.0
core,"github.com/openshift/api/operator/v1",Apache-2.0
core,"github.com/openshift/api/operator/v1alpha1",Apache-2.0
core,"github.com/openshift/api/osin",Apache-2.0
core,"github.com/openshift/api/osin/v1",Apache-2.0
core,"github.com/openshift/api/pkg/serialization",Apache-2.0
core,"github.com/openshift/api/project",Apache-2.0
core,"github.com/openshift/api/project/v1",Apache-2.0
core,"github.com/openshift/api/quota",Apache-2.0
core,"github.com/openshift/api/quota/v1",Apache-2.0
core,"github.com/openshift/api/route",Apache-2.0
core,"github.com/openshift/api/route/v1",Apache-2.0
core,"github.com/openshift/api/security",Apache-2.0
core,"github.com/openshift/api/security/v1",Apache-2.0
core,"github.com/openshift/api/servicecertsigner",Apache-2.0
core,"github.com/openshift/api/servicecertsigner/v1alpha1",Apache-2.0
core,"github.com/openshift/api/template",Apache-2.0
core,"github.com/openshift/api/template/v1",Apache-2.0
core,"github.com/openshift/api/user",Apache-2.0
core,"github.com/openshift/api/user/v1",Apache-2.0
core,"github.com/openshift/api/webconsole",Apache-2.0
core,"github.com/openshift/api/webconsole/v1",Apache-2.0
core,"github.com/openshift/client-go/apps/clientset/versioned",Apache-2.0
core,"github.com/openshift/client-go/apps/clientset/versioned/scheme",Apache-2.0
core,"github.com/openshift/client-go/apps/clientset/versioned/typed/apps/v1",Apache-2.0
core,"github.com/openshift/client-go/apps/clientset/versioned/typed/apps/v1/fake",Apache-2.0
core,"github.com/openshift/client-go/apps/informers/externalversions/apps",Apache-2.0
core,"github.com/openshift/client-go/apps/informers/externalversions/apps/v1",Apache-2.0
core,"github.com/openshift/client-go/apps/informers/externalversions/internalinterfaces",Apache-2.0
core,"github.com/openshift/client-go/apps/listers/apps/v1",Apache-2.0
core,"github.com/openshift/client-go/authorization/clientset/versioned",Apache-2.0
core,"github.com/openshift/client-go/authorization/clientset/versioned/scheme",Apache-2.0
core,"github.com/openshift/client-go/authorization/clientset/versioned/typed/authorization/v1",Apache-2.0
core,"github.com/openshift/client-go/authorization/clientset/versioned/typed/authorization/v1/fake",Apache-2.0
core,"github.com/openshift/client-go/authorization/informers/externalversions/authorization",Apache-2.0
core,"github.com/openshift/client-go/authorization/informers/externalversions/authorization/v1",Apache-2.0
core,"github.com/openshift/client-go/authorization/informers/externalversions/internalinterfaces",Apache-2.0
core,"github.com/openshift/client-go/authorization/listers/authorization/v1",Apache-2.0
core,"github.com/openshift/client-go/build/clientset/versioned",Apache-2.0
core,"github.com/openshift/client-go/build/clientset/versioned/scheme",Apache-2.0
core,"github.com/openshift/client-go/build/clientset/versioned/typed/build/v1",Apache-2.0
core,"github.com/openshift/client-go/build/clientset/versioned/typed/build/v1/fake",Apache-2.0
core,"github.com/openshift/client-go/build/informers/externalversions/build",Apache-2.0
core,"github.com/openshift/client-go/build/informers/externalversions/build/v1",Apache-2.0
core,"github.com/openshift/client-go/build/informers/externalversions/internalinterfaces",Apache-2.0
core,"github.com/openshift/client-go/build/listers/build/v1",Apache-2.0
core,"github.com/openshift/client-go/config/clientset/versioned",Apache-2.0
core,"github.com/openshift/client-go/config/clientset/versioned/fake",Apache-2.0
core,"github.com/openshift/client-go/config/clientset/versioned/scheme",Apache-2.0
core,"github.com/openshift/client-go/config/clientset/versioned/typed/config/v1",Apache-2.0
